Hour	Day	Month	Year	Tmean(C)	Prcp(mm)	Et0(mm)
16	6	8	2021	27.6775	0.0	0.338
17	6	8	2021	28.6075	0.0	0.3142
18	6	8	2021	28.5525	0.0	0.1533
19	6	8	2021	26.69	0.0	0.0
20	6	8	2021	24.9675	0.0	0.0
21	6	8	2021	24.1925	0.0	0.0
22	6	8	2021	23.75	0.0	0.0
23	6	8	2021	23.425	0.0	0.0
0	7	8	2021	22.84	0.0	0.0
1	7	8	2021	22.7475	0.0	0.0
2	7	8	2021	22.93	0.0	0.0
3	7	8	2021	22.95	0.0	0.0
4	7	8	2021	22.965	0.0	0.0
5	7	8	2021	23.02	0.0	0.0
6	7	8	2021	23.155	0.0	0.0064
7	7	8	2021	23.795	0.0	0.0563
8	7	8	2021	24.865	0.0	0.1318
9	7	8	2021	26.3175	0.0	0.1593
10	7	8	2021	28.68	0.0	0.5288
11	7	8	2021	29.1425	0.0	0.4984
12	7	8	2021	30.7	0.0	0.6508
13	7	8	2021	31.2025	0.0	0.6406
14	7	8	2021	31.9625	0.0	0.5577
15	7	8	2021	32.4275	0.0	0.5989
16	7	8	2021	32.22	0.0	0.4783
17	7	8	2021	32.9275	0.0	0.3465
18	7	8	2021	32.1075	0.0	0.131
19	7	8	2021	29.23	0.0	0.0045
20	7	8	2021	26.72	0.0	0.0
21	7	8	2021	25.9875	0.0	0.0
22	7	8	2021	25.3075	0.0	0.0
23	7	8	2021	24.7225	0.0	0.0
0	8	8	2021	24.565	0.0	0.0
1	8	8	2021	24.075	0.0	0.0
2	8	8	2021	23.73	0.0	0.0
3	8	8	2021	23.0425	0.0	0.0
4	8	8	2021	22.7525	0.0	0.0
5	8	8	2021	22.4075	0.0	0.0
6	8	8	2021	22.185	0.0	0.0136
7	8	8	2021	23.9025	0.0	0.1077
8	8	8	2021	26.485	0.0	0.2467
9	8	8	2021	29.0875	0.0	0.4078
10	8	8	2021	31.2625	0.0	0.5619
11	8	8	2021	32.21	0.0	0.6879
12	8	8	2021	32.6425	0.0	0.5618
13	8	8	2021	33.075	0.0	0.6323
14	8	8	2021	33.855	0.0	0.7387
15	8	8	2021	34.2275	0.0	0.6825
16	8	8	2021	34.0175	0.0	0.4591
17	8	8	2021	33.745	0.0	0.3339
18	8	8	2021	32.8725	0.0	0.0903
19	8	8	2021	30.0525	0.0	0.0
20	8	8	2021	28.4025	0.0	0.0011
21	8	8	2021	27.1875	0.0	0.0
22	8	8	2021	26.23	0.0	0.0
23	8	8	2021	25.2725	0.0	0.0
0	9	8	2021	24.705	0.0	0.0
1	9	8	2021	23.9675	0.0	0.0
2	9	8	2021	23.575	0.0	0.0
3	9	8	2021	23.26	0.0	0.0
4	9	8	2021	23.035	0.0	0.0
5	9	8	2021	22.81	0.0	0.0
6	9	8	2021	22.8025	0.0	0.0136
7	9	8	2021	24.695	0.0	0.1003
8	9	8	2021	27.1575	0.0	0.2052
9	9	8	2021	29.3525	0.0	0.3547
10	9	8	2021	31.545	0.0	0.5513
11	9	8	2021	32.675	0.0	0.6056
12	9	8	2021	32.945	0.0	0.6307
13	9	8	2021	32.3625	0.0	0.5382
14	9	8	2021	33.5725	0.0	0.696
15	9	8	2021	33.8875	0.0	0.5783
16	9	8	2021	34.305	0.0	0.5255
17	9	8	2021	34.5	0.0	0.3644
18	9	8	2021	33.9675	0.0	0.1379
19	9	8	2021	30.8475	0.0	0.0
20	9	8	2021	27.875	0.0	0.0
21	9	8	2021	26.675	0.0	0.0
22	9	8	2021	27.2	0.0	0.0
23	9	8	2021	27.1375	0.0	0.0
0	10	8	2021	26.2775	0.0	0.0
1	10	8	2021	25.6725	0.0	0.0
2	10	8	2021	24.965	0.0	0.0
3	10	8	2021	24.3625	0.0	0.0
4	10	8	2021	23.9125	0.0	0.0
5	10	8	2021	24.0775	0.0	0.0
6	10	8	2021	23.8325	0.0	0.0122
7	10	8	2021	25.67	0.0	0.1058
8	10	8	2021	27.395	0.0	0.2495
9	10	8	2021	29.625	0.0	0.4333
10	10	8	2021	31.6325	0.0	0.6162
11	10	8	2021	32.755	0.0	0.569
12	10	8	2021	34.0875	0.0	0.7763
13	10	8	2021	34.9425	0.0	0.7883
14	10	8	2021	35.46	0.0	0.7048
15	10	8	2021	35.4925	0.0	0.5917
16	10	8	2021	31.96	1.27	0.4318
17	10	8	2021	22.8475	9.908	0.0
18	10	8	2021	23.355	0.0	0.0
19	10	8	2021	23.3825	0.0	0.0
20	10	8	2021	23.435	0.0	0.0
21	10	8	2021	23.205	0.0	0.0
22	10	8	2021	23.09	0.0	0.0
23	10	8	2021	23.04	0.0	0.0
0	11	8	2021	23.24	0.254	0.0
1	11	8	2021	23.31	0.254	0.0
2	11	8	2021	22.945	0.0	0.0
3	11	8	2021	22.5425	0.0	0.0
4	11	8	2021	22.32	0.0	0.0
5	11	8	2021	22.18	0.0	0.0
6	11	8	2021	22.185	0.0	0.01
7	11	8	2021	23.105	0.0	0.0549
8	11	8	2021	25.4625	0.254	0.2265
9	11	8	2021	28.6275	0.0	0.3952
10	11	8	2021	30.165	0.0	0.5595
11	11	8	2021	31.0125	0.0	0.6624
12	11	8	2021	31.7625	0.0	0.7314
13	11	8	2021	32.8375	0.0	0.7362
14	11	8	2021	33.4725	0.0	0.7126
15	11	8	2021	33.845	0.0	0.6454
16	11	8	2021	33.765	0.0	0.5282
17	11	8	2021	33.525	0.0	0.3667
18	11	8	2021	33.2075	0.0	0.1813
19	11	8	2021	30.34	0.0	0.0
20	11	8	2021	27.62	0.0	0.0
21	11	8	2021	27.2925	0.0	0.017
22	11	8	2021	26.535	0.0	0.0025
23	11	8	2021	26.015	0.0	0.0
0	12	8	2021	25.825	0.0	0.0
1	12	8	2021	24.35	0.508	0.0
2	12	8	2021	22.9575	2.54	0.0
3	12	8	2021	23.07	0.0	0.0
4	12	8	2021	22.9175	0.0	0.0
5	12	8	2021	22.395	0.0	0.0
6	12	8	2021	21.9025	0.254	0.0166
7	12	8	2021	23.645	0.0	0.1254
8	12	8	2021	25.9025	0.0	0.2636
9	12	8	2021	27.89	0.0	0.4154
10	12	8	2021	29.2525	0.0	0.5571
11	12	8	2021	30.1775	0.0	0.6691
12	12	8	2021	31.5625	0.0	0.7294
13	12	8	2021	32.2375	0.0	0.7591
14	12	8	2021	33.15	0.0	0.6809
15	12	8	2021	33.495	0.0	0.5884
16	12	8	2021	34.19	0.0	0.4733
17	12	8	2021	28.4925	0.0	0.35
18	12	8	2021	27.135	0.0	0.0262
19	12	8	2021	25.0925	0.0	0.0011
20	12	8	2021	24.1925	0.0	0.0
21	12	8	2021	23.7575	0.0	0.0
22	12	8	2021	23.28	0.0	0.0
23	12	8	2021	22.8725	0.0	0.0
0	13	8	2021	22.64	0.0	0.0
1	13	8	2021	22.4775	0.0	0.0
2	13	8	2021	22.015	0.0	0.0
3	13	8	2021	21.8375	0.0	0.0
4	13	8	2021	21.675	0.0	0.0
5	13	8	2021	21.735	0.0	0.0
6	13	8	2021	21.925	0.0	0.0103
7	13	8	2021	23.6225	0.0	0.112
8	13	8	2021	26.13	0.0	0.2582
9	13	8	2021	29.1025	0.0	0.4296
10	13	8	2021	30.9375	0.0	0.5779
11	13	8	2021	32.0125	0.0	0.6758
12	13	8	2021	32.63	0.0	0.6998
13	13	8	2021	33.355	0.0	0.798
14	13	8	2021	34.4275	0.0	0.7401
15	13	8	2021	34.7225	0.0	0.7011
16	13	8	2021	35.1075	0.0	0.5485
17	13	8	2021	34.6375	0.0	0.3735
18	13	8	2021	34.6825	0.0	0.0912
19	13	8	2021	31.14	0.0	0.0286
20	13	8	2021	28.1825	0.0	0.0369
21	13	8	2021	25.05	9.652	0.0151
22	13	8	2021	22.145	1.016	0.0
23	13	8	2021	22.88	0.0	0.0
0	14	8	2021	22.7125	0.254	0.0
1	14	8	2021	22.4625	0.0	0.0
2	14	8	2021	22.52	0.0	0.0
3	14	8	2021	22.385	0.0	0.0
4	14	8	2021	22.3125	0.0	0.0
5	14	8	2021	22.17	0.0	0.0
6	14	8	2021	22.14	0.0	0.0028
7	14	8	2021	23.2	0.0	0.1125
8	14	8	2021	26.5	0.0	0.2378
9	14	8	2021	27.9925	0.0	0.2871
10	14	8	2021	29.75	0.0	0.5824
11	14	8	2021	31.0	0.0	0.6628
12	14	8	2021	31.8675	0.0	0.737
13	14	8	2021	32.555	0.0	0.7513
14	14	8	2021	32.9425	0.0	0.4412
15	14	8	2021	33.1175	0.0	0.4574
16	14	8	2021	30.24	0.0	0.3867
17	14	8	2021	24.4225	0.0	0.0272
18	14	8	2021	24.45	0.0	0.0031
19	14	8	2021	24.485	0.0	0.0
20	14	8	2021	23.72	0.0	0.0
21	14	8	2021	23.2175	0.0	0.0
22	14	8	2021	22.95	0.0	0.0
23	14	8	2021	22.8175	0.254	0.0
0	15	8	2021	22.665	0.0	0.0
1	15	8	2021	22.5625	0.0	0.0
2	15	8	2021	22.355	0.0	0.0
3	15	8	2021	22.42	0.0	0.0
4	15	8	2021	22.4875	0.0	0.0
5	15	8	2021	22.255	0.0	0.0
6	15	8	2021	22.0075	0.0	0.0078
7	15	8	2021	23.1825	0.0	0.0638
8	15	8	2021	24.2625	0.0	0.1214
9	15	8	2021	25.8175	0.0	0.2372
10	15	8	2021	28.015	0.254	0.4551
11	15	8	2021	29.3275	0.0	0.5103
12	15	8	2021	29.405	0.0	0.4588
13	15	8	2021	28.6525	0.0	0.261
14	15	8	2021	28.69	0.0	0.3122
15	15	8	2021	29.1325	0.0	0.3499
16	15	8	2021	29.0475	0.0	0.3279
17	15	8	2021	29.885	0.0	0.2724
18	15	8	2021	29.4425	0.0	0.15
19	15	8	2021	27.965	0.0	0.0031
20	15	8	2021	26.0675	0.0	0.0
21	15	8	2021	25.27	0.0	0.0
22	15	8	2021	24.95	0.0	0.0
23	15	8	2021	24.7975	0.0	0.0
0	16	8	2021	24.3675	0.0	0.0
1	16	8	2021	24.2475	0.0	0.0
2	16	8	2021	24.235	0.0	0.0
3	16	8	2021	24.23	0.0	0.0
4	16	8	2021	24.125	0.0	0.0
5	16	8	2021	24.165	0.0	0.0
6	16	8	2021	24.3575	0.0	0.0226
7	16	8	2021	24.7925	0.0	0.0535
8	16	8	2021	25.405	0.0	0.076
9	16	8	2021	26.0625	0.0	0.1396
10	16	8	2021	27.075	0.0	0.2129
11	16	8	2021	26.8825	0.0	0.1472
12	16	8	2021	25.815	2.286	0.0669
13	16	8	2021	24.665	3.556	0.0474
14	16	8	2021	24.3425	0.254	0.0721
15	16	8	2021	24.3225	0.254	0.1231
16	16	8	2021	24.495	0.0	0.1322
17	16	8	2021	24.69	1.27	0.0438
18	16	8	2021	24.1275	11.43	0.0026
19	16	8	2021	23.9725	4.064	0.0
20	16	8	2021	23.955	14.224	0.0
21	16	8	2021	24.3	5.08	0.0
22	16	8	2021	24.7075	3.556	0.0
23	16	8	2021	24.8225	0.0	0.0018
0	17	8	2021	25.04	0.0	0.0053
1	17	8	2021	25.125	0.0	0.0128
2	17	8	2021	24.8875	0.0	0.0134
3	17	8	2021	24.745	0.0	0.0122
4	17	8	2021	24.655	0.0	0.0114
5	17	8	2021	24.395	0.0	0.0067
6	17	8	2021	24.2275	0.0	0.0242
7	17	8	2021	24.545	0.0	0.0647
8	17	8	2021	25.3125	0.0	0.2427
9	17	8	2021	26.2175	0.0	0.3377
10	17	8	2021	27.335	0.0	0.4705
11	17	8	2021	28.095	0.0	0.5537
12	17	8	2021	28.625	0.0	0.4952
13	17	8	2021	29.1	0.0	0.5126
14	17	8	2021	29.9	0.0	0.5107
15	17	8	2021	30.3675	0.0	0.4331
16	17	8	2021	30.8025	0.0	0.364
17	17	8	2021	30.8725	0.0	0.266
18	17	8	2021	30.99	0.0	0.0885
19	17	8	2021	28.815	0.0	0.0
20	17	8	2021	26.2925	0.0	0.0
21	17	8	2021	25.305	0.0	0.0
22	17	8	2021	25.9575	0.0	0.0
23	17	8	2021	25.405	0.0	0.0
0	18	8	2021	25.0	0.0	0.0
1	18	8	2021	24.6875	0.0	0.0
2	18	8	2021	24.4025	0.0	0.0
3	18	8	2021	24.1025	0.0	0.0
4	18	8	2021	23.4625	0.0	0.0
5	18	8	2021	23.09	0.0	0.0
6	18	8	2021	23.4225	0.0	0.0113
7	18	8	2021	25.205	0.0	0.1191
8	18	8	2021	27.645	0.0	0.2772
9	18	8	2021	29.83	0.0	0.4418
10	18	8	2021	31.0125	0.0	0.6117
11	18	8	2021	31.8025	0.0	0.71
12	18	8	2021	32.2225	0.0	0.7583
13	18	8	2021	32.75	0.0	0.7557
14	18	8	2021	33.745	0.0	0.7232
15	18	8	2021	34.1275	0.0	0.6792
16	18	8	2021	31.5125	0.0	0.3975
17	18	8	2021	31.1375	0.0	0.346
18	18	8	2021	30.3925	0.0	0.1108
19	18	8	2021	28.9375	0.0	0.0
20	18	8	2021	27.34	0.0	0.0
21	18	8	2021	26.5225	0.0	0.0
22	18	8	2021	25.9975	0.0	0.0
23	18	8	2021	25.79	0.0	0.0
0	19	8	2021	25.15	0.0	0.0
1	19	8	2021	24.855	0.0	0.0
2	19	8	2021	24.345	0.0	0.0
3	19	8	2021	24.0325	0.0	0.0
4	19	8	2021	24.02	0.0	0.0
5	19	8	2021	23.8525	0.0	0.0
6	19	8	2021	23.685	0.0	0.0065
7	19	8	2021	24.63	0.0	0.08
8	19	8	2021	26.76	0.0	0.243
9	19	8	2021	28.97	0.0	0.3936
10	19	8	2021	31.17	0.0	0.5741
11	19	8	2021	32.14	0.0	0.7111
12	19	8	2021	32.735	0.0	0.7644
13	19	8	2021	33.0475	0.0	0.7999
14	19	8	2021	33.79	0.0	0.673
15	19	8	2021	33.3025	0.0	0.4294
16	19	8	2021	33.5675	0.0	0.4146
17	19	8	2021	33.1675	0.0	0.4196
18	19	8	2021	31.595	0.0	0.1059
19	19	8	2021	28.925	0.0	0.0
20	19	8	2021	26.655	0.0	0.0
21	19	8	2021	25.93	0.0	0.0
22	19	8	2021	25.37	0.0	0.0
23	19	8	2021	25.2575	0.0	0.0
0	20	8	2021	25.8775	0.0	0.0
1	20	8	2021	25.8325	0.0	0.0
2	20	8	2021	25.125	0.0	0.0
3	20	8	2021	24.62	0.0	0.0
4	20	8	2021	24.3925	0.0	0.0
5	20	8	2021	24.215	0.0	0.0
6	20	8	2021	24.0075	0.0	0.0092
7	20	8	2021	24.79	0.0	0.0639
8	20	8	2021	26.175	0.0	0.217
9	20	8	2021	28.47	0.0	0.3568
10	20	8	2021	29.23	0.0	0.3832
11	20	8	2021	30.5375	0.0	0.388
12	20	8	2021	31.5425	0.0	0.5492
13	20	8	2021	31.94	0.0	0.5831
14	20	8	2021	32.3675	0.0	0.6571
15	20	8	2021	32.77	0.0	0.6455
16	20	8	2021	32.6925	0.0	0.5418
17	20	8	2021	31.14	0.0	0.2167
18	20	8	2021	28.59	0.0	0.0561
19	20	8	2021	26.9225	0.0	0.0307
20	20	8	2021	26.0725	0.0	0.0061
21	20	8	2021	25.5225	0.0	0.0041
22	20	8	2021	25.02	0.0	0.0061
23	20	8	2021	24.575	0.0	0.0
0	21	8	2021	24.18	0.0	0.0
1	21	8	2021	23.755	0.0	0.0
2	21	8	2021	23.29	0.0	0.0
3	21	8	2021	23.2725	0.0	0.0
4	21	8	2021	23.235	0.0	0.0
5	21	8	2021	23.0475	0.0	0.0
6	21	8	2021	23.155	0.0	0.0032
7	21	8	2021	23.545	0.0	0.0343
8	21	8	2021	24.4125	0.0	0.1261
9	21	8	2021	25.7525	0.0	0.2735
10	21	8	2021	28.0725	0.0	0.4657
11	21	8	2021	29.6775	0.0	0.6248
12	21	8	2021	30.45	0.0	0.6499
13	21	8	2021	31.31	0.0	0.7437
14	21	8	2021	31.9375	0.0	0.656
15	21	8	2021	31.06	0.0	0.3802
16	21	8	2021	29.585	0.0	0.3459
17	21	8	2021	30.0475	0.0	0.2763
18	21	8	2021	29.2175	0.0	0.0222
19	21	8	2021	27.87	0.0	0.006
20	21	8	2021	26.71	0.0	0.0093
21	21	8	2021	25.78	0.0	0.0057
22	21	8	2021	25.0825	0.0	0.0
23	21	8	2021	24.5875	0.0	0.0
0	22	8	2021	24.28	0.0	0.0
1	22	8	2021	24.225	0.0	0.0
2	22	8	2021	24.395	0.0	0.0
3	22	8	2021	24.36	0.0	0.0
4	22	8	2021	24.1875	0.0	0.0
5	22	8	2021	24.1675	0.0	0.0
6	22	8	2021	24.17	0.0	0.0051
7	22	8	2021	24.4975	0.0	0.051
8	22	8	2021	25.685	0.0	0.1394
9	22	8	2021	27.1975	0.0	0.3155
10	22	8	2021	29.5425	0.0	0.5616
11	22	8	2021	30.9575	0.0	0.594
12	22	8	2021	31.895	0.0	0.7551
13	22	8	2021	32.1025	0.0	0.6505
14	22	8	2021	31.8825	0.0	0.6918
15	22	8	2021	31.975	0.0	0.606
16	22	8	2021	31.11	0.0	0.3394
17	22	8	2021	31.6025	0.0	0.3876
18	22	8	2021	30.59	0.0	0.1341
19	22	8	2021	28.43	0.0	0.0165
20	22	8	2021	25.1175	17.014	0.0228
21	22	8	2021	23.0825	0.508	0.0
22	22	8	2021	23.745	0.0	0.0
23	22	8	2021	24.0325	0.0	0.0
0	23	8	2021	24.55	0.0	0.0
1	23	8	2021	24.44	0.0	0.0
2	23	8	2021	24.0875	0.0	0.0
3	23	8	2021	23.6275	0.0	0.0
4	23	8	2021	23.5325	0.0	0.0
5	23	8	2021	23.5225	0.0	0.0
6	23	8	2021	23.5425	0.0	0.0053
7	23	8	2021	23.875	0.0	0.0377
8	23	8	2021	25.0325	0.0	0.1774
9	23	8	2021	27.005	0.0	0.3172
10	23	8	2021	28.8675	0.0	0.4168
11	23	8	2021	30.3525	0.0	0.5989
12	23	8	2021	31.8525	0.0	0.7399
13	23	8	2021	32.4075	0.0	0.6885
14	23	8	2021	33.2675	0.0	0.6774
15	23	8	2021	33.9375	0.0	0.5951
16	23	8	2021	32.075	0.0	0.1726
17	23	8	2021	32.655	0.0	0.4222
18	23	8	2021	27.8475	22.348	0.045
19	23	8	2021	23.49	0.762	0.0
20	23	8	2021	23.6275	0.0	0.0
21	23	8	2021	23.535	0.0	0.0
22	23	8	2021	23.3325	0.0	0.0
23	23	8	2021	23.4125	0.0	0.0
0	24	8	2021	23.0625	0.0	0.0
1	24	8	2021	22.755	0.0	0.0
2	24	8	2021	22.53	0.0	0.0
3	24	8	2021	22.3025	0.508	0.0
4	24	8	2021	22.3425	0.0	0.0
5	24	8	2021	22.23	0.0	0.0
6	24	8	2021	22.4675	0.0	0.0046
7	24	8	2021	23.34	0.0	0.0519
8	24	8	2021	24.4525	0.0	0.1418
9	24	8	2021	26.24	0.0	0.3382
10	24	8	2021	29.13	0.0	0.5328
11	24	8	2021	30.92	0.0	0.5705
12	24	8	2021	31.8325	0.0	0.7295
13	24	8	2021	32.6575	0.0	0.8008
14	24	8	2021	33.365	0.0	0.7115
15	24	8	2021	33.515	0.0	0.6046
16	24	8	2021	30.095	0.0	0.2388
17	24	8	2021	30.565	0.0	0.2707
18	24	8	2021	29.305	0.0	0.1145
19	24	8	2021	27.39	0.0	0.0
20	24	8	2021	26.0425	0.0	0.0
21	24	8	2021	25.2475	0.0	0.0
22	24	8	2021	24.6	0.0	0.0
23	24	8	2021	24.385	0.0	0.0
0	25	8	2021	24.0625	0.0	0.0
1	25	8	2021	23.835	0.0	0.0
2	25	8	2021	23.6075	0.0	0.0
3	25	8	2021	24.0925	0.0	0.0
4	25	8	2021	24.4325	0.0	0.0
5	25	8	2021	24.505	0.0	0.0
6	25	8	2021	24.435	0.0	0.0013
7	25	8	2021	24.3125	0.0	0.0395
8	25	8	2021	24.7075	0.0	0.1132
9	25	8	2021	26.245	0.0	0.234
10	25	8	2021	29.3525	0.0	0.4567
11	25	8	2021	31.31	0.254	0.6875
12	25	8	2021	31.12	0.0	0.5425
13	25	8	2021	27.395	0.0	0.4557
14	25	8	2021	23.6	3.556	0.0926
15	25	8	2021	23.61	0.0	0.06
16	25	8	2021	24.41	0.0	0.0762
17	25	8	2021	24.315	0.0	0.0634
18	25	8	2021	24.3225	0.0	0.0245
19	25	8	2021	23.9375	0.0	0.0
20	25	8	2021	23.2625	0.0	0.0
21	25	8	2021	23.01	0.0	0.0
22	25	8	2021	23.005	0.0	0.0
23	25	8	2021	22.7	0.0	0.0
0	26	8	2021	22.3375	0.0	0.0
1	26	8	2021	22.095	0.0	0.0
2	26	8	2021	21.9025	0.254	0.0
3	26	8	2021	21.82	0.0	0.0
4	26	8	2021	21.725	0.0	0.0
5	26	8	2021	21.645	0.0	0.0
6	26	8	2021	21.6425	0.0	0.0055
7	26	8	2021	22.545	0.0	0.0861
8	26	8	2021	24.9725	0.0	0.2218
9	26	8	2021	27.5	0.0	0.3857
10	26	8	2021	29.4625	0.0	0.5777
11	26	8	2021	30.7925	0.0	0.6881
12	26	8	2021	31.1175	0.0	0.7238
13	26	8	2021	31.53	0.0	0.7129
14	26	8	2021	32.1125	0.0	0.6739
15	26	8	2021	32.075	0.0	0.6103
16	26	8	2021	32.405	0.0	0.4953
17	26	8	2021	32.24	0.0	0.3212
18	26	8	2021	30.8825	0.0	0.1223
19	26	8	2021	28.5625	0.0	0.0528
20	26	8	2021	26.575	0.0	0.0142
21	26	8	2021	24.9125	0.0	0.0
22	26	8	2021	24.1225	0.0	0.0
23	26	8	2021	24.1675	0.0	0.0
0	27	8	2021	24.065	0.0	0.0
1	27	8	2021	23.9975	0.0	0.0
2	27	8	2021	23.515	0.0	0.0
3	27	8	2021	23.1425	0.0	0.0
4	27	8	2021	23.69	0.0	0.0
5	27	8	2021	24.365	0.0	0.0
6	27	8	2021	24.63	0.0	0.0099
7	27	8	2021	25.56	0.0	0.076
8	27	8	2021	26.3325	0.0	0.1465
9	27	8	2021	27.85	0.0	0.276
10	27	8	2021	29.3175	0.0	0.4485
11	27	8	2021	30.635	0.0	0.5262
12	27	8	2021	31.6375	0.0	0.7129
13	27	8	2021	31.6625	0.0	0.715
14	27	8	2021	33.0225	0.0	0.6674
15	27	8	2021	33.0875	0.0	0.6023
16	27	8	2021	29.355	0.508	0.2529
17	27	8	2021	27.2775	0.0	0.0761
18	27	8	2021	27.2225	0.0	0.081
19	27	8	2021	26.2	0.0	0.0
20	27	8	2021	25.6775	0.0	0.0
21	27	8	2021	25.1325	0.0	0.0
22	27	8	2021	24.4725	0.0	0.0
23	27	8	2021	23.935	0.0	0.0
0	28	8	2021	23.85	0.0	0.0
1	28	8	2021	23.71	0.0	0.0
2	28	8	2021	23.7525	0.0	0.0
3	28	8	2021	23.77	0.0	0.0
4	28	8	2021	23.7175	0.0	0.0
5	28	8	2021	24.0525	0.0	0.0
6	28	8	2021	24.655	0.0	0.002
7	28	8	2021	25.455	0.0	0.034
8	28	8	2021	26.525	0.0	0.1267
9	28	8	2021	27.49	0.0	0.2011
10	28	8	2021	28.8975	0.0	0.3294
11	28	8	2021	29.0475	0.508	0.3088
12	28	8	2021	28.5725	2.032	0.2826
13	28	8	2021	29.9725	0.0	0.4937
14	28	8	2021	31.985	0.0	0.6619
15	28	8	2021	32.25	0.0	0.4309
16	28	8	2021	27.395	2.032	0.1227
17	28	8	2021	25.315	0.254	0.0
18	28	8	2021	24.385	0.0	0.0
19	28	8	2021	24.1275	0.508	0.0
20	28	8	2021	23.71	0.508	0.0
21	28	8	2021	23.4725	0.508	0.0
22	28	8	2021	23.08	0.0	0.0
23	28	8	2021	22.9975	0.0	0.0
0	29	8	2021	23.2175	0.0	0.0
1	29	8	2021	24.265	0.0	0.0
2	29	8	2021	25.25	0.0	0.0
3	29	8	2021	25.4775	0.0	0.0
4	29	8	2021	25.38	0.0	0.0
5	29	8	2021	25.3325	0.0	0.0
6	29	8	2021	25.2425	0.0	0.0118
7	29	8	2021	25.9775	0.0	0.1188
8	29	8	2021	27.9025	0.0	0.2932
9	29	8	2021	28.535	0.254	0.4028
10	29	8	2021	29.5975	0.0	0.4722
11	29	8	2021	30.21	0.0	0.4862
12	29	8	2021	31.4225	0.0	0.5469
13	29	8	2021	31.65	0.0	0.5063
14	29	8	2021	29.565	0.0	0.3759
15	29	8	2021	30.815	0.0	0.394
16	29	8	2021	29.4925	0.0	0.2143
17	29	8	2021	26.455	0.0	0.0282
18	29	8	2021	25.4525	0.0	0.0
19	29	8	2021	25.005	0.0	0.0
20	29	8	2021	24.51	0.0	0.0
21	29	8	2021	24.2175	0.0	0.0
22	29	8	2021	23.9625	0.0	0.0
23	29	8	2021	23.6675	0.0	0.0
0	30	8	2021	23.5075	0.0	0.0
1	30	8	2021	23.8025	0.0	0.0
2	30	8	2021	23.8125	0.0	0.0
3	30	8	2021	23.775	0.0	0.0
4	30	8	2021	24.2575	0.0	0.0
5	30	8	2021	24.445	0.0	0.0
6	30	8	2021	24.575	0.0	0.0068
7	30	8	2021	25.1575	0.0	0.0419
8	30	8	2021	25.7225	0.0	0.1177
9	30	8	2021	27.2475	0.0	0.2864
10	30	8	2021	29.065	0.0	0.4641
11	30	8	2021	30.165	0.0	0.5752
12	30	8	2021	30.84	0.0	0.5785
13	30	8	2021	30.74	0.0	0.391
14	30	8	2021	26.2175	0.0	0.154
15	30	8	2021	26.3775	0.0	0.1728
16	30	8	2021	27.6325	0.0	0.149
17	30	8	2021	27.7725	0.0	0.0933
18	30	8	2021	27.895	0.0	0.04
19	30	8	2021	26.3125	0.0	0.0117
20	30	8	2021	25.17	0.0	0.0024
21	30	8	2021	24.925	0.0	0.0
22	30	8	2021	24.61	0.0	0.0
23	30	8	2021	24.1225	0.0	0.0
0	31	8	2021	23.765	0.0	0.0
1	31	8	2021	23.455	0.0	0.0
2	31	8	2021	23.705	0.0	0.0
3	31	8	2021	24.45	0.0	0.0
4	31	8	2021	24.98	0.0	0.0
5	31	8	2021	25.07	0.0	0.0
6	31	8	2021	25.2775	0.254	0.0097
7	31	8	2021	25.6475	0.0	0.0559
8	31	8	2021	26.49	1.27	0.1065
9	31	8	2021	25.5175	1.016	0.1153
10	31	8	2021	25.2825	0.0	0.1758
11	31	8	2021	24.7125	2.286	0.0889
12	31	8	2021	25.2375	2.54	0.1149
13	31	8	2021	25.035	2.794	0.066
14	31	8	2021	23.845	1.016	0.0754
15	31	8	2021	24.4425	0.0	0.1861
16	31	8	2021	25.84	0.0	0.2575
17	31	8	2021	25.97	0.0	0.1294
18	31	8	2021	26.145	0.0	0.1003
19	31	8	2021	25.4125	0.0	0.0122
20	31	8	2021	25.455	0.0	0.0114
21	31	8	2021	25.605	0.0	0.0092
22	31	8	2021	25.7475	0.0	0.0149
23	31	8	2021	25.29	5.08	0.0068
0	1	9	2021	23.94	1.778	0.0084
1	1	9	2021	23.3525	0.254	0.0
2	1	9	2021	23.37	0.0	0.0
3	1	9	2021	23.965	0.0	0.0
4	1	9	2021	24.04	0.0	0.0
5	1	9	2021	23.7625	0.0	0.0
6	1	9	2021	23.785	0.0	0.0071
7	1	9	2021	24.3125	0.0	0.0908
8	1	9	2021	25.845	0.0	0.2438
9	1	9	2021	27.38	0.0	0.407
10	1	9	2021	28.4775	0.0	0.5034
11	1	9	2021	29.2125	0.0	0.5188
12	1	9	2021	29.955	0.0	0.5071
13	1	9	2021	30.865	0.0	0.6955
14	1	9	2021	30.8975	0.0	0.4915
15	1	9	2021	31.1475	0.0	0.5358
16	1	9	2021	30.9875	0.0	0.449
17	1	9	2021	30.5275	0.0	0.289
18	1	9	2021	29.8175	0.0	0.1782
19	1	9	2021	27.7475	0.0	0.0445
20	1	9	2021	26.6625	0.0	0.0122
21	1	9	2021	26.0225	0.0	0.0004
22	1	9	2021	26.115	0.0	0.0059
23	1	9	2021	26.0275	0.0	0.0017
0	2	9	2021	25.0175	0.0	0.0
1	2	9	2021	23.6075	0.0	0.0
